native,target,geographic_distance,family_distance,phonological_distance,syntactic_distance,inventory_distance,same_script,family_distance_norm,phonological_distance_norm,syntactic_distance_norm,inventory_distance_norm,geographic_distance_norm,difficulty_score
kor,heb,4.5365695102976105,2.8284271247461903,2.8284271247461903,6.708203932499369,5.196152422706632,0,0.46895017824916757,0.8944271909999159,0.8361018285770369,0.6482809458188583,0.7179718451453282,0.7146529510702319
kor,ind,3.103925440150002,3.0,2.23606797749979,6.244997998398398,4.47213595499958,0,0.5129547378753354,0.7071067811865475,0.7629457966554452,0.45004592215379513,0.4813175920551573,0.6248250439161537
kor,tgl,1.6106126039188868,2.8284271247461903,2.0,7.14142842854285,4.242640687119285,0,0.46895017824916757,0.6324555320336759,0.9045227677933807,0.3872103349974022,0.23464164423803638,0.5995171225033576
arb,eng,2.699855781526311,3.872983346207417,2.6457513110645907,5.385164807134504,5.291502622129181,0,0.7368552096370148,0.8366600265340756,0.6271487790515345,0.6743877401834383,0.4145705156175761,0.7275380121433248
arb,spa,2.5441655514817274,4.242640687119285,2.449489742783178,4.58257569495584,5.477225575051661,0,0.831663951842585,0.7745966692414833,0.500392555981073,0.7252385089295295,0.3888525052112358,0.7214552656593523
arb,fra,2.492296876973598,4.242640687119285,2.6457513110645907,4.898979485566356,5.656854249492381,0,0.831663951842585,0.8366600265340756,0.5503635172791851,0.7744206699948047,0.38028447168478297,0.7539142197255914
arb,deu,2.1054541000112494,3.4641016151377544,2.449489742783178,5.5677643628300215,5.916079783099616,0,0.6319862990455887,0.7745966692414833,0.6559874832690368,0.84539637577117,0.31638305307498155,0.7070711626972794
arb,ita,1.9464956144080185,3.872983346207417,2.0,4.47213595499958,5.385164807134504,0,0.7368552096370148,0.6324555320336759,0.48295035037260314,0.7000323577980808,0.29012516916184644,0.6452716281018485
arb,por,2.6926227194328947,4.123105625617661,2.23606797749979,4.58257569495584,5.830951894845301,0,0.8010059137728462,0.7071067811865475,0.500392555981073,0.8220884405302838,0.41337570740042,0.7111390320742689
arb,nld,2.467862818084277,3.872983346207417,2.23606797749979,5.744562646538029,6.0,0,0.7368552096370148,0.7071067811865475,0.6839099685708037,0.868373651738263,0.37624828148450684,0.7336837137368668
arb,rus,2.200896730677624,3.1622776601683795,2.0,4.69041575982343,5.5677643628300215,0,0.5545752851926823,0.6324555320336759,0.5174241841340927,0.7500279433393438,0.33214894004157797,0.6070829438960227
arb,pol,2.01885182243792,3.3166247903554,2.0,4.47213595499958,5.656854249492381,0,0.594161831046129,0.6324555320336759,0.48295035037260314,0.7744206699948047,0.3020774779903673,0.6142194767955175
arb,cmn,3.772552885669286,3.1622776601683795,3.0,6.164414002968976,5.916079783099616,0,0.5545752851926823,0.9486832980505138,0.750218832452264,0.84539637577117,0.591766189869583,0.7599849424200407
arb,jpn,4.611092298010374,3.0,2.8284271247461903,7.0,5.656854249492381,0,0.5129547378753354,0.8944271909999159,0.8821863902312445,0.7744206699948047,0.7302820448884816,0.7566076999024733
arb,kor,4.291565891851259,2.6457513110645907,2.8284271247461903,6.855654600401044,5.656854249492381,0,0.42209796618756334,0.8944271909999159,0.8593893233471784,0.7744206699948047,0.6775004192441016,0.7221521737371095
arb,hin,1.9742632049692865,3.605551275463989,2.449489742783178,5.385164807134504,5.0990195135927845,0,0.6682649357631881,0.7745966692414833,0.6271487790515345,0.6216860472279178,0.29471201563775684,0.6775469117157097
arb,tur,1.0091779082910557,3.4641016151377544,2.23606797749979,6.0,5.744562646538029,0,0.6319862990455887,0.7071067811865475,0.7242522479073147,0.7984351461006214,0.13529241881482723,0.6877529274476111
arb,vie,3.684226328814006,3.0,3.1622776601683795,5.830951894845301,6.164414002968976,0,0.5129547378753354,1.0,0.6975537804082217,0.9133900501534026,0.5771757861704568,0.7592644742757783
arb,tha,3.472058585220047,4.0,3.1622776601683795,5.656854249492381,5.385164807134504,0,0.7694321068130031,1.0,0.6700578181087926,0.7000323577980808,0.542128421695007,0.796952470420122
arb,swh,2.415976175262541,4.242640687119285,3.0,5.385164807134504,4.47213595499958,0,0.831663951842585,0.9486832980505138,0.6271487790515345,0.45004592215379513,0.36767727982526766,0.7479905181900435
arb,fin,2.5317982232324097,3.0,2.449489742783178,5.196152422706632,5.196152422706632,0,0.5129547378753354,0.7745966692414833,0.5972972702283177,0.6482809458188583,0.38680958269436694,0.6335776637261821
arb,hun,1.7846040640248217,2.6457513110645907,2.449489742783178,5.656854249492381,5.0990195135927845,0,0.42209796618756334,0.7745966692414833,0.6700578181087926,0.6216860472279178,0.2633827809191074,0.6107121669185415
arb,ell,1.4118711538240838,3.3166247903554,2.449489742783178,4.47213595499958,5.5677643628300215,0,0.594161831046129,0.7745966692414833,0.48295035037260314,0.7500279433393438,0.2018121296291516,0.6410825846810893
arb,heb,0.5618237470405133,2.23606797749979,0.0,4.0,5.5677643628300215,0,0.3170234626972503,0.0,0.40838396325945503,0.7500279433393438,0.061395302913164994,0.3423577881076259
arb,ind,4.477292814146374,3.7416573867739413,2.6457513110645907,5.477225575051661,4.69041575982343,0,0.703173073088302,0.8366600265340756,0.6416883174742132,0.509810726139399,0.7081801023491718,0.7103352060932207
arb,tgl,4.490913347578241,3.605551275463989,2.8284271247461903,4.898979485566356,4.898979485566356,0,0.6682649357631881,0.8944271909999159,0.5503635172791851,0.5669152768677277,0.7104300381379516,0.7047177753718293
hin,eng,3.973718784858659,3.7416573867739413,2.23606797749979,5.477225575051661,5.656854249492381,0,0.703173073088302,0.7071067811865475,0.6416883174742132,0.7744206699948047,0.6249961920814852,0.7134791908212652
hin,spa,4.094502185635935,4.123105625617661,2.0,5.0990195135927845,6.324555320336759,0,0.8010059137728462,0.6324555320336759,0.581956667535994,0.9572365912945104,0.6449480462036972,0.740639881651833
hin,fra,3.901707522017804,4.123105625617661,2.23606797749979,5.385164807134504,5.477225575051661,0,0.8010059137728462,0.7071067811865475,0.6271487790515345,0.7252385089295295,0.6131008637324651,0.7319490447648503
hin,deu,3.5085963127757487,3.3166247903554,2.449489742783178,5.291502622129181,5.744562646538029,0,0.594161831046129,0.7745966692414833,0.6123563221945337,0.7984351461006214,0.5481639812624407,0.6915424520413316
hin,ita,3.5062440356602487,3.7416573867739413,1.4142135623730951,5.385164807134504,5.916079783099616,0,0.703173073088302,0.4472135954999579,0.6271487790515345,0.84539637577117,0.5477754155360127,0.6523833037542632
hin,por,4.195193092436674,4.0,1.7320508075688772,5.0990195135927845,5.656854249492381,0,0.7694321068130031,0.5477225575051661,0.581956667535994,0.7744206699948047,0.6615808804424524,0.6833937494487345
hin,nld,3.7764371717724208,3.7416573867739413,1.7320508075688772,5.477225575051661,5.656854249492381,0,0.703173073088302,0.5477225575051661,0.6416883174742132,0.7744206699948047,0.5924078236470719,0.6720037164791991
hin,rus,1.9355889678012992,3.0,1.4142135623730951,5.0,5.5677643628300215,0,0.5129547378753354,0.4472135954999579,0.5663181055833848,0.7500279433393438,0.2883235323420565,0.5558738094722715
hin,pol,3.295299970122799,3.1622776601683795,1.4142135623730951,4.795831523312719,6.324555320336759,0,0.5545752851926823,0.4472135954999579,0.5340729323281959,0.9572365912945104,0.512930186833516,0.6042225689342857
hin,cmn,2.3689332312964324,3.3166247903554,2.23606797749979,4.795831523312719,6.082762530298219,0,0.594161831046129,0.7071067811865475,0.5340729323281959,0.8910339542092922,0.35990639450947864,0.6634902439329826
hin,jpn,3.2524848075571797,3.1622776601683795,2.8284271247461903,5.291502622129181,6.0,0,0.5545752851926823,0.8944271909999159,0.6123563221945337,0.868373651738263,0.5058576762713797,0.7179995793209988
hin,kor,2.9116883338113255,2.8284271247461903,2.8284271247461903,4.47213595499958,6.164414002968976,0,0.46895017824916757,0.8944271909999159,0.48295035037260314,0.9133900501534026,0.44956251082824245,0.6703685543636725
hin,arb,1.9742632049692865,3.605551275463989,2.449489742783178,5.385164807134504,5.0990195135927845,0,0.6682649357631881,0.7745966692414833,0.6271487790515345,0.6216860472279178,0.29471201563775684,0.6775469117157097
hin,tur,2.596577213681754,3.605551275463989,1.7320508075688772,5.196152422706632,5.916079783099616,0,0.6682649357631881,0.5477225575051661,0.5972972702283177,0.84539637577117,0.39751023327476226,0.6535545421803252
hin,vie,1.8866398163634666,3.1622776601683795,2.8284271247461903,6.4031242374328485,6.48074069840786,0,0.5545752851926823,0.8944271909999159,0.7879193285962598,1.0,0.28023776623008395,0.76157513733854
hin,tha,1.6514723120728412,4.123105625617661,2.449489742783178,6.557438524302,5.744562646538029,0,0.8010059137728462,0.7745966692414833,0.8122908231412682,0.7984351461006214,0.24139113904707166,0.7782439349379252
hin,swh,3.266100383825892,4.358898943540674,2.6457513110645907,6.48074069840786,5.830951894845301,0,0.8614815635668237,0.8366600265340756,0.8001776177905671,0.8220884405302838,0.5081067932009827,0.826363605001271
hin,fin,3.3067523400816046,3.1622776601683795,2.0,4.69041575982343,5.5677643628300215,0,0.5545752851926823,0.6324555320336759,0.5174241841340927,0.7500279433393438,0.5148219700860263,0.616216595398245
hin,hun,3.22229463574889,2.8284271247461903,2.0,5.0,5.656854249492381,0,0.46895017824916757,0.6324555320336759,0.5663181055833848,0.7744206699948047,0.5008706507366852,0.6032691906359012
hin,ell,2.9780010768311955,3.1622776601683795,2.0,5.196152422706632,5.916079783099616,0,0.5545752851926823,0.6324555320336759,0.5972972702283177,0.84539637577117,0.4605165174770194,0.6437812048514137
hin,heb,2.4538488219993084,3.7416573867739413,2.449489742783178,5.385164807134504,5.744562646538029,0,0.703173073088302,0.7745966692414833,0.6271487790515345,0.7984351461006214,0.37393335075928136,0.7184927845002257
hin,ind,2.9474201297081213,3.872983346207417,2.23606797749979,5.916079783099616,5.477225575051661,0,0.7368552096370148,0.7071067811865475,0.7109983804275144,0.7252385089295295,0.45546494091937834,0.7215919576586426
hin,tgl,2.823982920446062,3.7416573867739413,2.449489742783178,6.082762530298219,5.656854249492381,0,0.703173073088302,0.7745966692414833,0.7373232771465221,0.7744206699948047,0.4350747119922185,0.7399825807649976
tur,eng,1.7631121363538103,3.872983346207417,2.0,6.082762530298219,5.744562646538029,1,0.7368552096370148,0.6324555320336759,0.7373232771465221,0.7984351461006214,0.2598325927066736,0.6593920028792548
tur,spa,1.7235761726659078,4.242640687119285,1.7320508075688772,5.744562646538029,5.744562646538029,1,0.831663951842585,0.5477225575051661,0.6839099685708037,0.7984351461006214,0.2533017633459681,0.6556421787256194
tur,fra,1.5709275974041623,4.242640687119285,2.0,6.0,5.744562646538029,1,0.831663951842585,0.6324555320336759,0.7242522479073147,0.7984351461006214,0.22808619493187826,0.6836330998043446
tur,deu,1.1427765733665736,3.4641016151377544,1.7320508075688772,5.744562646538029,4.898979485566356,1,0.6319862990455887,0.5477225575051661,0.6839099685708037,0.5669152768677277,0.15736118869012017,0.556213873768794
tur,ita,1.0407650780912947,3.872983346207417,1.0,5.830951894845301,5.291502622129181,1,0.7368552096370148,0.31622776601683794,0.6975537804082217,0.6743877401834383,0.1405102103319748,0.5478079320210727
tur,por,1.8541906479620154,4.123105625617661,1.4142135623730951,5.5677643628300215,5.196152422706632,1,0.8010059137728462,0.4472135954999579,0.6559874832690368,0.6482809458188583,0.27487758370362336,0.5942886907186606
tur,nld,1.517439555532165,3.872983346207417,0.0,5.916079783099616,5.196152422706632,1,0.7368552096370148,0.0,0.7109983804275144,0.6482809458188583,0.21925066288156997,0.4714609139935146
tur,rus,1.9869050799596142,3.1622776601683795,1.0,5.830951894845301,5.0990195135927845,0,0.5545752851926823,0.31622776601683794,0.6975537804082217,0.6216860472279178,0.2968002897219033,0.5430332047139413
tur,pol,1.0445885693845258,3.3166247903554,1.0,5.830951894845301,5.5677643628300215,1,0.594161831046129,0.31622776601683794,0.6975537804082217,0.7500279433393438,0.14114180159392947,0.5163775284802905
tur,cmn,3.8684969799830413,3.1622776601683795,2.0,5.656854249492381,6.164414002968976,0,0.5545752851926823,0.6324555320336759,0.6700578181087926,0.9133900501534026,0.6076149121386776,0.6758872853179265
tur,jpn,4.667541364351526,3.0,2.6457513110645907,4.358898943540674,5.0,0,0.5129547378753354,0.8366600265340756,0.4650663600885159,0.594574598116085,0.739606699847076,0.6322312247235893
tur,kor,4.359520681239763,2.6457513110645907,2.6457513110645907,5.0,5.5677643628300215,0,0.42209796618756334,0.8366600265340756,0.5663181055833848,0.7500279433393438,0.6887256706947145,0.6459984926421022
tur,arb,1.0091779082910557,3.4641016151377544,2.23606797749979,6.0,5.744562646538029,0,0.6319862990455887,0.7071067811865475,0.7242522479073147,0.7984351461006214,0.13529241881482723,0.6877529274476111
tur,hin,2.596577213681754,3.605551275463989,1.7320508075688772,5.196152422706632,5.916079783099616,0,0.6682649357631881,0.5477225575051661,0.5972972702283177,0.84539637577117,0.39751023327476226,0.6535545421803252
tur,vie,4.133487274485266,3.0,2.6457513110645907,6.782329983125268,5.196152422706632,1,0.5129547378753354,0.8366600265340756,0.8478088628064984,0.6482809458188583,0.6513878781728071,0.6624247363388882
tur,tha,4.017310419260994,4.0,2.6457513110645907,6.6332495807108,5.477225575051661,0,0.7694321068130031,0.8366600265340756,0.8242639773138629,0.7252385089295295,0.6321969657386864,0.7952430587665562
tur,swh,3.12267404206738,4.242640687119285,2.449489742783178,6.557438524302,5.0,1,0.831663951842585,0.7745966692414833,0.8122908231412682,0.594574598116085,0.4844146183687377,0.7190134381272497
tur,fin,1.6860545967245477,3.0,1.0,4.795831523312719,4.69041575982343,1,0.5129547378753354,0.31622776601683794,0.5340729323281959,0.509810726139399,0.24710368476232253,0.42858474249147527
tur,hun,0.8031496800693052,2.6457513110645907,1.0,4.242640687119285,5.0,1,0.42209796618756334,0.31622776601683794,0.4467052120725283,0.594574598116085,0.10125922279546562,0.38927652463217016
tur,ell,0.4405818489931802,3.3166247903554,1.7320508075688772,5.830951894845301,5.291502622129181,0,0.594161831046129,0.5477225575051661,0.6975537804082217,0.6743877401834383,0.041367710977737504,0.6079164913481772
tur,heb,0.6048473801417045,3.605551275463989,2.23606797749979,5.830951894845301,4.898979485566356,0,0.6682649357631881,0.7071067811865475,0.6975537804082217,0.5669152768677277,0.06850225010887628,0.6552293361428407
tur,ind,5.078273844041941,3.7416573867739413,2.0,6.48074069840786,5.0,1,0.703173073088302,0.6324555320336759,0.8001776177905671,0.594574598116085,0.8074543880666587,0.6586602376137688
tur,tgl,4.856954728887712,3.605551275463989,2.23606797749979,6.6332495807108,5.0,1,0.6682649357631881,0.7071067811865475,0.8242639773138629,0.594574598116085,0.7708953354849487,0.6698399279800261
vie,eng,5.1150978235257645,3.4641016151377544,2.23606797749979,4.795831523312719,5.0990195135927845,1,0.6319862990455887,0.7071067811865475,0.5340729323281959,0.6216860472279178,0.8135372327467433,0.6071169401974775
vie,spa,5.365964011814676,3.872983346207417,2.449489742783178,5.385164807134504,5.656854249492381,1,0.7368552096370148,0.7745966692414833,0.6271487790515345,0.7744206699948047,0.8549770792879527,0.6990474404754006
vie,fra,5.1283580325933835,3.872983346207417,3.0,5.291502622129181,5.656854249492381,1,0.7368552096370148,0.9486832980505138,0.6123563221945337,0.7744206699948047,0.815727647615381,0.7376481347226294
vie,deu,4.801670198643834,3.0,2.8284271247461903,5.5677643628300215,5.196152422706632,1,0.5129547378753354,0.8944271909999159,0.6559874832690368,0.6482809458188583,0.7617630468133054,0.644021009979881
vie,ita,4.870733805820468,3.4641016151377544,2.449489742783178,5.0990195135927845,5.0,1,0.6319862990455887,0.7745966692414833,0.581956667535994,0.594574598116085,0.7731714606075392,0.627481153279036
vie,por,5.426087729980195,3.7416573867739413,2.23606797749979,5.0,4.898979485566356,1,0.703173073088302,0.7071067811865475,0.5663181055833848,0.5669152768677277,0.8649087391551512,0.6292749668277211
vie,nld,4.973006621992823,3.4641016151377544,2.6457513110645907,5.385164807134504,5.0990195135927845,1,0.6319862990455887,0.8366600265340756,0.6271487790515345,0.6216860472279178,0.7900656057947687,0.6569468395314285
vie,rus,2.8782126245350637,2.6457513110645907,2.449489742783178,5.291502622129181,5.916079783099616,0,0.42209796618756334,0.7745966692414833,0.6123563221945337,0.84539637577117,0.4440327570390677,0.6417609158231755
vie,pol,4.57233805865192,2.8284271247461903,2.449489742783178,5.477225575051661,5.656854249492381,1,0.46895017824916757,0.7745966692414833,0.6416883174742132,0.7744206699948047,0.7238803462666406,0.6150290020925165
vie,cmn,1.5473862037907558,2.6457513110645907,2.23606797749979,4.898979485566356,6.244997998398398,0,0.42209796618756334,0.7071067811865475,0.5503635172791851,0.9354538718390722,0.224197461478559,0.6150067424585318
vie,jpn,1.9941853922356867,2.449489742783178,2.8284271247461903,6.557438524302,4.898979485566356,0,0.37176131553116615,0.8944271909999159,0.8122908231412682,0.5669152768677277,0.2980029030575238,0.6475307937206178
vie,kor,1.7774713660771388,2.0,2.449489742783178,6.4031242374328485,4.898979485566356,0,0.2564773689376677,0.7745966692414833,0.7879193285962598,0.5669152768677277,0.26220455155949207,0.576323762819057
vie,arb,3.684226328814006,3.0,3.1622776601683795,5.830951894845301,6.164414002968976,0,0.5129547378753354,1.0,0.6975537804082217,0.9133900501534026,0.5771757861704568,0.7592644742757783
vie,hin,1.8866398163634666,3.1622776601683795,2.8284271247461903,6.4031242374328485,6.48074069840786,0,0.5545752851926823,0.8944271909999159,0.7879193285962598,1.0,0.28023776623008395,0.76157513733854
vie,tur,4.133487274485266,3.0,2.6457513110645907,6.782329983125268,5.196152422706632,1,0.5129547378753354,0.8366600265340756,0.8478088628064984,0.6482809458188583,0.6513878781728071,0.6624247363388882
vie,tha,0.48762032237615893,3.605551275463989,2.0,2.449489742783178,5.0,0,0.6682649357631881,0.6324555320336759,0.16350545562146043,0.594574598116085,0.04913785781107049,0.5329375374696338
vie,swh,4.505087025245474,3.872983346207417,2.23606797749979,5.5677643628300215,5.291502622129181,1,0.7368552096370148,0.7071067811865475,0.6559874832690368,0.6743877401834383,0.7127713461932973,0.6658274831787293
vie,fin,4.321134244047031,2.449489742783178,2.449489742783178,5.5677643628300215,5.5677643628300215,1,0.37176131553116615,0.7745966692414833,0.6559874832690368,0.7500279433393438,0.68238472822901,0.5829984865358802
vie,hun,4.5846417205435195,2.0,2.449489742783178,5.477225575051661,5.291502622129181,1,0.2564773689376677,0.7745966692414833,0.6416883174742132,0.6743877401834383,0.7259127519254519,0.5363838401103022
vie,ell,4.4356422959269945,2.8284271247461903,2.449489742783178,5.830951894845301,5.916079783099616,0,0.46895017824916757,0.7745966692414833,0.6975537804082217,0.84539637577117,0.7012999759553145,0.6857194320302067
vie,heb,4.088438954338827,3.1622776601683795,3.1622776601683795,5.291502622129181,5.196152422706632,0,0.5545752851926823,1.0,0.6123563221945337,0.6482809458188583,0.6439464788892264,0.7182833158140015
vie,ind,1.7278056998557956,3.3166247903554,1.7320508075688772,2.449489742783178,5.291502622129181,1,0.594161831046129,0.5477225575051661,0.16350545562146043,0.6743877401834383,0.25400042648142807,0.4617384621660094
vie,tgl,1.0121577720489294,3.1622776601683795,2.0,4.898979485566356,4.898979485566356,1,0.5545752851926823,0.6324555320336759,0.5503635172791851,0.5669152768677277,0.13578465372971257,0.5263856962387056
tha,eng,5.11544099416769,4.358898943540674,2.23606797749979,5.0,5.0,0,0.8614815635668237,0.7071067811865475,0.5663181055833848,0.594574598116085,0.8135939200940332,0.7283506712054754
tha,spa,5.300531646703766,4.69041575982343,2.8284271247461903,5.385164807134504,5.0,0,0.946508124365617,0.8944271909999159,0.6271487790515345,0.594574598116085,0.8441684996721865,0.8143836055709931
tha,fra,5.097009697879581,4.69041575982343,3.0,5.291502622129181,4.795831523312719,0,0.946508124365617,0.9486832980505138,0.6123563221945337,0.5386734624196258,0.8105493085625056,0.8149230110522895
tha,deu,4.760776457481882,4.0,2.8284271247461903,5.744562646538029,5.291502622129181,0,0.7694321068130031,0.8944271909999159,0.6839099685708037,0.6743877401834383,0.755007930191947,0.7801269810451538
tha,ita,4.796021862336424,4.358898943540674,2.449489742783178,5.0990195135927845,4.47213595499958,0,0.8614815635668237,0.7745966692414833,0.581956667535994,0.45004592215379513,0.7608300147798189,0.7240333589496769
tha,por,5.374559489316835,4.58257569495584,2.23606797749979,5.0,4.358898943540674,0,0.9188495882623101,0.7071067811865475,0.5663181055833848,0.41904173558134306,0.8563969408925292,0.7213713002738349
tha,nld,4.960319345698769,4.358898943540674,2.6457513110645907,5.5677643628300215,5.196152422706632,0,0.8614815635668237,0.8366600265340756,0.6559874832690368,0.6482809458188583,0.7879698320030212,0.7854476058303532
tha,rus,2.953542077948943,3.7416573867739413,2.449489742783178,5.291502622129181,5.0990195135927845,0,0.703173073088302,0.7745966692414833,0.6123563221945337,0.6216860472279178,0.4564762075127891,0.6931490711355953
tha,pol,4.546758347723375,3.872983346207417,2.449489742783178,5.477225575051661,5.0,0,0.7368552096370148,0.7745966692414833,0.6416883174742132,0.594574598116085,0.7196549091813264,0.7182123288727971
tha,cmn,1.9411845456618175,3.7416573867739413,2.23606797749979,5.0990195135927845,5.477225575051661,0,0.703173073088302,0.7071067811865475,0.581956667535994,0.7252385089295295,0.28924784936313797,0.6773681195379126
tha,jpn,2.4472121803513684,3.605551275463989,2.8284271247461903,6.557438524302,3.872983346207417,0,0.6682649357631881,0.8944271909999159,0.8122908231412682,0.285998504891242,0.372837063478339,0.6980860720147924
tha,kor,2.2240195764064,3.3166247903554,2.449489742783178,6.557438524302,4.123105625617661,0,0.594161831046129,0.7745966692414833,0.8122908231412682,0.35448174828358864,0.33596853480296135,0.6543265702351496
tha,arb,3.472058585220047,4.0,3.1622776601683795,5.656854249492381,5.385164807134504,0,0.7694321068130031,1.0,0.6700578181087926,0.7000323577980808,0.542128421695007,0.796952470420122
tha,hin,1.6514723120728412,4.123105625617661,2.449489742783178,6.557438524302,5.744562646538029,0,0.8010059137728462,0.7745966692414833,0.8122908231412682,0.7984351461006214,0.24139113904707166,0.7782439349379252
tha,tur,4.017310419260994,4.0,2.6457513110645907,6.6332495807108,5.477225575051661,0,0.7694321068130031,0.8366600265340756,0.8242639773138629,0.7252385089295295,0.6321969657386864,0.7952430587665562
tha,vie,0.48762032237615893,3.605551275463989,2.0,2.449489742783178,5.0,0,0.6682649357631881,0.6324555320336759,0.16350545562146043,0.594574598116085,0.04913785781107049,0.5329375374696338
tha,swh,4.1495986121539525,4.69041575982343,2.23606797749979,5.385164807134504,4.58257569495584,0,0.946508124365617,0.7071067811865475,0.6271487790515345,0.48028421843609864,0.6540492625750569,0.7409039843107965
tha,fin,4.383225310250347,3.605551275463989,2.449489742783178,5.5677643628300215,4.0,0,0.6682649357631881,0.7745966692414833,0.6559874832690368,0.32077554449390705,0.692641368522369,0.658074544793339
tha,hun,4.52599379171395,3.3166247903554,2.449489742783178,5.656854249492381,4.58257569495584,0,0.594161831046129,0.7745966692414833,0.6700578181087926,0.48028421843609864,0.7162248733506869,0.6637631566789172
tha,ell,4.342407258280514,3.872983346207417,2.449489742783178,5.830951894845301,5.0990195135927845,0,0.7368552096370148,0.7745966692414833,0.6975537804082217,0.6216860472279178,0.6858987547756613,0.7317643311060904
tha,heb,3.909122982011931,4.123105625617661,3.1622776601683795,4.898979485566356,5.291502622129181,0,0.8010059137728462,1.0,0.5503635172791851,0.6743877401834383,0.6143258017214586,0.7822489287012796
tha,ind,1.5611390893602233,4.242640687119285,1.7320508075688772,3.4641016151377544,4.123105625617661,0,0.831663951842585,0.5477225575051661,0.32374731147345703,0.35448174828358864,0.226469260127013,0.5656750124726474
tha,tgl,1.3709056021844774,4.123105625617661,1.4142135623730951,5.291502622129181,3.605551275463989,0,0.8010059137728462,0.4472135954999579,0.6123563221945337,0.2127758570134721,0.19504515084655769,0.5662450735400989
swh,eng,4.3122656845766585,4.58257569495584,1.4142135623730951,6.324555320336759,4.898979485566356,1,0.9188495882623101,0.4472135954999579,0.775510614061369,0.5669152768677277,0.6809197570186586,0.6616436775470484
swh,spa,3.8182272303996667,4.898979485566356,2.23606797749979,5.830951894845301,3.7416573867739413,1,1.0,0.7071067811865475,0.6975537804082217,0.25004158148233185,0.5993110003097906,0.6837592386161205
swh,fra,4.041253272551988,4.898979485566356,2.8284271247461903,5.744562646538029,4.898979485566356,1,1.0,0.8944271909999159,0.6839099685708037,0.5669152768677277,0.6361520151333654,0.7772336837509671
swh,deu,3.85543947216218,4.242640687119285,2.6457513110645907,6.48074069840786,5.385164807134504,1,0.831663951842585,0.8366600265340756,0.8001776177905671,0.7000323577980808,0.6054579808917931,0.7539774684587096
swh,ita,3.576605662862337,4.58257569495584,2.23606797749979,5.916079783099616,4.123105625617661,1,0.9188495882623101,0.7071067811865475,0.7109983804275144,0.35448174828358864,0.5593982454340233,0.6757734223750722
swh,por,3.970989855255391,4.795831523312719,2.0,5.830951894845301,4.242640687119285,1,0.9735448820299054,0.6324555320336759,0.6975537804082217,0.3872103349974022,0.6245454082402967,0.6789969243606601
swh,nld,4.149442546210353,4.58257569495584,2.449489742783178,6.48074069840786,5.0990195135927845,1,0.9188495882623101,0.7745966692414833,0.8001776177905671,0.6216860472279178,0.6540234825016353,0.7552936485564468
swh,rus,4.271998170928274,4.0,2.23606797749979,6.082762530298219,4.358898943540674,0,0.7694321068130031,0.7071067811865475,0.7373232771465221,0.41904173558134306,0.6742680850752744,0.7016406473608074
swh,pol,3.922794802532281,4.123105625617661,2.23606797749979,6.082762530298219,4.0,1,0.8010059137728462,0.7071067811865475,0.7373232771465221,0.32077554449390705,0.6165842094732829,0.6434886670055453
swh,cmn,5.169957010627027,4.0,2.8284271247461903,7.0,5.196152422706632,0,0.7694321068130031,0.8944271909999159,0.8821863902312445,0.6482809458188583,0.8225992602378044,0.8192458127248478
swh,jpn,5.78652663047429,3.872983346207417,3.0,7.211102550927978,4.47213595499958,0,0.7368552096370148,0.9486832980505138,0.9155266905544484,0.45004592215379513,0.9244485792022913,0.8050620427978065
swh,kor,5.557790153192558,3.605551275463989,2.6457513110645907,7.745966692414834,4.898979485566356,0,0.6682649357631881,0.8366600265340756,1.0,0.5669152768677277,0.8866642744237793,0.7890149926138235
swh,arb,2.415976175262541,4.242640687119285,3.0,5.385164807134504,4.47213595499958,0,0.831663951842585,0.9486832980505138,0.6271487790515345,0.45004592215379513,0.36767727982526766,0.7479905181900435
swh,hin,3.266100383825892,4.358898943540674,2.6457513110645907,6.48074069840786,5.830951894845301,0,0.8614815635668237,0.8366600265340756,0.8001776177905671,0.8220884405302838,0.5081067932009827,0.826363605001271
swh,tur,3.12267404206738,4.242640687119285,2.449489742783178,6.557438524302,5.0,1,0.831663951842585,0.7745966692414833,0.8122908231412682,0.594574598116085,0.4844146183687377,0.7190134381272497
swh,vie,4.505087025245474,3.872983346207417,2.23606797749979,5.5677643628300215,5.291502622129181,1,0.7368552096370148,0.7071067811865475,0.6559874832690368,0.6743877401834383,0.7127713461932973,0.6658274831787293
swh,tha,4.1495986121539525,4.69041575982343,2.23606797749979,5.385164807134504,4.58257569495584,0,0.946508124365617,0.7071067811865475,0.6271487790515345,0.48028421843609864,0.6540492625750569,0.7409039843107965
swh,fin,4.524787756817158,3.872983346207417,2.23606797749979,6.164414002968976,3.872983346207417,1,0.7368552096370148,0.7071067811865475,0.750218832452264,0.285998504891242,0.7160256519993071,0.6265780830118458
swh,hun,3.651770809620635,3.605551275463989,2.23606797749979,6.557438524302,4.0,1,0.6682649357631881,0.7071067811865475,0.8122908231412682,0.32077554449390705,0.5718145545753897,0.6164214000567024
swh,ell,3.3334656988260214,4.123105625617661,1.7320508075688772,6.082762530298219,4.123105625617661,0,0.8010059137728462,0.5477225575051661,0.7373232771465221,0.35448174828358864,0.5192346711140899,0.6538310647356926
swh,heb,2.5847872866426096,4.358898943540674,3.0,5.196152422706632,5.385164807134504,0,0.8614815635668237,0.9486832980505138,0.5972972702283177,0.7000323577980808,0.3955626899626618,0.7898577357961845
